topic_id,term,nb_news,nb_science,nb_patent,nb_news_topic,nb_science_topic,nb_patent_topic,npmi_news,npmi_science,npmi_patent,npmi_max,npmi_min
5584209,Redundancy,4,5,186,4299,11696,15903,0.0897,0.156,0.2375,0.2375,0.0897
5604861,Liquid cooling,71,5,37,5959,1141,16966,0.2901,0.3003,0.0893,0.3003,0.0893
6055645,Open-source,126,7,2,53196,22991,723,0.1818,0.1389,0.0889,0.1818,0.0889
5909057,System testing,50,6,10,2145,3366,4117,0.3301,0.2477,0.0887,0.3301,0.0887
5712813,System configuration,11,3,72,1049,2157,35499,0.248,0.2228,0.0884,0.248,0.0884
5770024,Gasoline,17,2,20,15767,7922,8827,0.1071,0.1167,0.0882,0.1167,0.0882
5845599,Instruction set,19,4,11,1424,4129,4619,0.2724,0.2039,0.0881,0.2724,0.0881
5707502,Electric power system,20,66,29,1713,57643,13262,0.2649,0.2601,0.088,0.2649,0.088
5712637,Network topology,5,13,20,697,32790,8861,0.2145,0.1611,0.0879,0.2145,0.0879
5654221,Infrared sensors,9,1,62,3413,1458,30356,0.1584,0.1689,0.0879,0.1689,0.0879
5905625,Steady state,15,24,28,3498,46866,12800,0.1954,0.1855,0.0878,0.1954,0.0878
5726189,Electric machine,29,14,112,910,4204,58053,0.3396,0.3029,0.0876,0.3396,0.0876
5699260,Big data,88,19,96,93683,90381,49233,0.1106,0.1221,0.0874,0.1221,0.0874
5827678,False alarm,5,3,22,3020,6758,9970,0.1248,0.1537,0.0871,0.1537,0.0871
5605164,Data input,10,2,49,1544,1501,23833,0.2162,0.2149,0.087,0.2162,0.087
5914854,Traffic,79,40,130,109508,67510,68770,0.0896,0.2036,0.087,0.2036,0.087
5690766,Raspberry Pi,31,11,6,41012,6236,1068,0.087,0.2564,0.1398,0.2564,0.087
5594888,Touch screens,42,2,128,15121,1331,67840,0.179,0.2216,0.0868,0.2216,0.0868
5722078,Host (network),8,5,27,8870,9750,12493,0.0918,0.1672,0.0868,0.1672,0.0868
5581629,Light sensors,11,1,33,4355,747,15539,0.1578,0.2067,0.0867,0.2067,0.0867
5615806,Gates (circuits),17,1,53,1260,2066,26062,0.2728,0.1488,0.0866,0.2728,0.0866
5726107,Synchronous motor,42,7,28,1737,11721,13076,0.3289,0.1817,0.0863,0.3289,0.0863
5811882,Coolants,19,3,27,3722,3424,12578,0.2095,0.1946,0.0863,0.2095,0.0863
5628516,Liquid fuel,17,2,14,2249,2675,6170,0.2344,0.1806,0.0862,0.2344,0.0862
5826462,Everything,94,3,4,138839,5411,762,0.086,0.1686,0.1324,0.1686,0.086
5602808,Cooling systems,136,6,108,11736,8656,57091,0.3022,0.1888,0.0859,0.3022,0.0859
5620845,Hardware,118,16,80,64634,23191,41180,0.1626,0.2006,0.0858,0.2006,0.0858
5822884,Electrical equipment,30,12,88,4997,3654,45858,0.2269,0.2992,0.0857,0.2992,0.0857
5696852,Clock signal,8,2,57,607,997,28608,0.257,0.2383,0.0856,0.257,0.0856
5897399,Sensor node,9,12,12,405,10339,5278,0.2916,0.2322,0.0855,0.2916,0.0855
5738410,Bandwidth (computing),23,3,4,775,10641,1605,0.3302,0.1278,0.0853,0.3302,0.0853
5585614,Threshold value,5,1,321,880,6494,132732,0.1993,0.0851,0.1143,0.1993,0.0851
5640201,Use condition,2,1,35,965,2615,17045,0.1314,0.1357,0.0847,0.1357,0.0847
5692551,Temperature control,35,2,265,9372,9852,153799,0.1978,0.104,0.0846,0.1978,0.0846
5885531,Product development,206,4,8,45307,12261,3451,0.2396,0.138,0.0845,0.2396,0.0845
6410155,Configurator,29,6,313,10456,21291,184678,0.1743,0.1333,0.0845,0.1743,0.0845
5704574,Data management,64,6,46,29109,17005,23030,0.1679,0.1463,0.0845,0.1679,0.0845
5705559,Road safety,70,16,5,10989,4456,2075,0.2449,0.3104,0.0844,0.3104,0.0844
6350600,Power integrity,38,2,4,1466,1046,1635,0.331,0.2355,0.0842,0.331,0.0842
5802277,Bypass (valve),6,2,32,224,968,15598,0.2959,0.2401,0.0841,0.2959,0.0841
5586641,Output data,5,2,40,1338,1751,19906,0.1749,0.2066,0.084,0.2066,0.084
5679774,Processors (electronical),15,1,36,905,141,17786,0.2828,0.3003,0.0839,0.3003,0.0839
5889768,Rechargeable battery,36,2,51,9835,2832,25978,0.197,0.1774,0.0839,0.197,0.0839
5906255,Storage (memory),43,1,69,8495,2076,36132,0.221,0.1485,0.0836,0.221,0.0836
5679477,Cells (electric),189,15,84,14521,8973,44869,0.319,0.2583,0.0834,0.319,0.0834
6176387,Parallel process,15,4,14,1089,2807,6436,0.2718,0.2279,0.0834,0.2718,0.0834
6372564,Blind spot,148,1,9,7524,2408,4007,0.3443,0.1402,0.0831,0.3443,0.0831
5661971,Wheel drives,491,4,62,38492,929,32399,0.3425,0.2952,0.0831,0.3425,0.0831
6285354,Sound system,95,1,6,4943,593,2583,0.3316,0.2193,0.0831,0.3316,0.0831
5911008,Test data,12,6,55,6920,26719,28508,0.1361,0.1175,0.083,0.1361,0.083
5691564,Ultra-wideband,36,1,11,1490,6794,4697,0.325,0.0828,0.087,0.325,0.0828
5875812,Operating systems,291,9,96,87831,7983,52327,0.2205,0.2258,0.0828,0.2258,0.0828
6354306,Serialism,10,1,196,6490,6803,17712,0.1258,0.0827,0.2343,0.2343,0.0827
5704172,Data sharing,46,6,17,12934,11497,8056,0.1987,0.1705,0.0824,0.1987,0.0824
5721638,Interconnection,33,8,49,13253,28802,25391,0.1685,0.1348,0.0824,0.1685,0.0824
6387440,Pedestrian,10,3,23,8290,15046,11203,0.1105,0.1056,0.0824,0.1105,0.0824
6336282,Operating speed,6,1,27,478,1735,13317,0.2497,0.1599,0.0823,0.2497,0.0823
6258551,Parallel,13,4,121,7430,30118,52706,0.1372,0.0823,0.1016,0.1372,0.0823
6080607,Cost efficiency,71,7,9,10547,10568,4061,0.251,0.1877,0.0822,0.251,0.0822
5586930,Stations,168,11,368,152858,42741,226720,0.1274,0.1309,0.0822,0.1309,0.0822
5837158,Ground (electricity),42,3,59,2594,1244,31138,0.3017,0.2566,0.0821,0.3017,0.0821
5619384,Power generators,183,32,316,53149,24560,192314,0.2176,0.2552,0.082,0.2552,0.082
5640413,Grids,446,96,139,99539,89614,78980,0.2537,0.2612,0.0819,0.2612,0.0819
5703477,Wheel,334,20,595,88247,23596,383011,0.2352,0.2171,0.0819,0.2352,0.0819
5717385,Current source,8,3,41,2038,3891,21062,0.1826,0.1871,0.0819,0.1871,0.0819
6093682,Towing,20,1,20,9915,3011,9705,0.1499,0.1281,0.0817,0.1499,0.0817
5689733,Semiconductor technology,94,3,3,3514,721,1254,0.3555,0.2884,0.0814,0.3555,0.0814
5625408,High current,71,7,21,3460,5334,10297,0.3292,0.2311,0.0813,0.3292,0.0813
5794927,Automotive technologies,98,4,1,7797,196,393,0.301,0.3912,0.0811,0.3912,0.0811
5899717,Singles' Day,29,1,2,23771,919,812,0.119,0.1945,0.0811,0.1945,0.0811
5650438,Weather condition,74,6,18,15826,11438,8771,0.2238,0.1708,0.0809,0.2238,0.0809
6271099,Comprehension,108,9,84,133736,74160,44473,0.0999,0.0808,0.0841,0.0999,0.0808
5718976,Adapter,50,38,243,75026,280693,146867,0.0811,0.0968,0.0808,0.0968,0.0808
5712970,Computer architecture,39,2,4,2100,14458,1736,0.3094,0.0813,0.0805,0.3094,0.0805
5832526,Functional testing,24,2,30,2914,14668,6556,0.2452,0.0805,0.1401,0.2452,0.0805
5842228,Hydraulics,34,9,337,31280,39725,210211,0.1126,0.121,0.0805,0.121,0.0805
6303156,IT assistant,127,14,185,70113,100049,109961,0.163,0.0943,0.0804,0.163,0.0804
5679575,System performance,81,17,43,3817,10676,22673,0.3352,0.2572,0.0803,0.3352,0.0803
5595542,Bipolar transistors,38,2,11,2142,1194,5215,0.3053,0.2278,0.0802,0.3053,0.0802
5700680,Wireless,128,42,1086,210188,157303,289250,0.0802,0.146,0.1688,0.1688,0.0802
6366317,Road,200,14,182,135035,33423,108474,0.1518,0.1654,0.0801,0.1654,0.0801
5689840,Combustion,40,13,189,11338,73233,113077,0.1964,0.1083,0.08,0.1964,0.08
5701088,Network management,25,4,23,7415,4796,11602,0.1873,0.1948,0.08,0.1948,0.08
5680256,Power train,28,9,5,2241,746,2229,0.2751,0.3771,0.0799,0.3771,0.0799
5589638,Control panel,29,1,268,8420,457,165665,0.1904,0.2339,0.0797,0.2339,0.0797
5758802,Cpu,16,3,36,22433,2791,9306,0.0795,0.2069,0.13,0.2069,0.0795
5690593,Software,430,30,82,525149,196958,46140,0.1124,0.1046,0.0794,0.1124,0.0794
5866151,Mobile service,56,1,3,12517,2518,1302,0.2164,0.1378,0.0792,0.2164,0.0792
5657431,Driving force,67,3,74,28473,14008,41584,0.1731,0.1098,0.0789,0.1731,0.0789
5817208,Detection,98,88,1514,148621,632060,1095370,0.0844,0.107,0.0789,0.107,0.0789
5692212,Suspension (vehicle),27,2,94,2347,15090,15832,0.2689,0.0788,0.1732,0.2689,0.0788
5641352,Input,43,6,315,38275,49501,174348,0.1168,0.0788,0.0897,0.1168,0.0788
5897792,Service (systems architecture),43,4,7,655,31977,874,0.3992,0.0786,0.1628,0.3992,0.0786
5713448,Implementation,74,44,122,69821,265816,71792,0.1172,0.1129,0.0785,0.1172,0.0785
5688851,Rotor (brake),22,2,8,1583,233,3790,0.2795,0.3237,0.0784,0.3237,0.0784
5590177,Waiting time,30,3,32,13766,8971,16962,0.1587,0.1371,0.0783,0.1587,0.0783
5698401,Operational amplifier,9,1,33,1462,3444,17547,0.2113,0.1212,0.0782,0.2113,0.0782
5712888,Wi-Fi,268,12,22,95621,9286,11391,0.2058,0.2386,0.078,0.2386,0.078
5890545,Reinforcement learning,24,8,16,7758,35760,8067,0.1794,0.1193,0.0779,0.1794,0.0779
5732555,Vehicle industry,67,3,1,5532,683,408,0.29,0.2917,0.0777,0.2917,0.0777
5598915,Packing,79,3,235,122293,23836,126764,0.0817,0.0777,0.0897,0.0897,0.0777
5915224,Transformers (electrical),88,2,51,11124,2975,28475,0.2658,0.1747,0.0773,0.2658,0.0773
6083819,Suspense,43,6,138,34865,27355,83433,0.1231,0.1161,0.0772,0.1231,0.0772
5794894,Automotive engineers,131,11,2,13679,971,870,0.2872,0.3781,0.0771,0.3781,0.0771
6372133,Directive,124,15,505,83503,130657,340619,0.1465,0.0799,0.0769,0.1465,0.0769
5690842,Internal resistance,18,1,20,877,2330,10443,0.2997,0.1421,0.0768,0.2997,0.0768
5671410,Harmonic distortion,11,26,4,375,3053,1848,0.3142,0.3809,0.0766,0.3809,0.0766
6276527,Normal operator,34,4,117,2046,2144,70383,0.2987,0.244,0.0766,0.2987,0.0766
5607845,Air conditioners,50,3,288,19895,2514,186375,0.1741,0.2143,0.0765,0.2143,0.0765
5733932,Actuator,22,9,143,24291,56714,87468,0.0982,0.0989,0.0765,0.0989,0.0765
5706660,Photovoltaic system,16,19,11,1686,63534,5526,0.2475,0.1471,0.0764,0.2475,0.0764
5687872,Sustainable energy,76,1,1,12867,7459,306,0.2409,0.0764,0.0943,0.2409,0.0764
5682225,Conversion,60,11,251,87239,98727,113346,0.0844,0.0763,0.1047,0.1047,0.0763
6210921,Distributism,101,77,453,171917,403755,290476,0.0762,0.1277,0.0803,0.1277,0.0762
5746811,Frame (system),13,2,134,2489,3941,81941,0.2059,0.1577,0.0761,0.2059,0.0761
5845885,Intelligence,208,41,1587,375266,160077,554836,0.0761,0.1428,0.1499,0.1499,0.0761
5651452,Transients,7,15,18,3149,59423,9434,0.1457,0.1323,0.076,0.1457,0.076
5678109,Simulation systems,1,8,63,1200,3172,12441,0.0759,0.2749,0.1571,0.2749,0.0759
5691357,Electronic communication,20,2,18,1454,1298,9488,0.2773,0.223,0.0756,0.2773,0.0756
6219289,Duty,66,6,21,55193,12722,11248,0.1246,0.1642,0.0753,0.1642,0.0753
5891128,Requirement,431,12,23,123056,100265,12434,0.2341,0.0815,0.0752,0.2341,0.0752
5837184,Ground station,25,2,8,2420,1498,3996,0.2605,0.215,0.0751,0.2605,0.0751
6056038,Complex system,51,5,4,4591,27896,1911,0.2785,0.1023,0.0746,0.2785,0.0746
6422229,Trailer,24,2,132,37587,1578,16747,0.0744,0.2121,0.199,0.2121,0.0744
5690675,Operant conditioning,64,32,89,3126,24347,54100,0.3266,0.2558,0.0743,0.3266,0.0743
5715286,Video processing,8,1,23,1553,3912,12629,0.1988,0.1128,0.0742,0.1988,0.0742
5718120,Smart Home,144,1,1272,63919,7771,20717,0.1799,0.0741,0.4378,0.4378,0.0741
5692552,Digital transformation,107,2,2,74669,16390,342,0.1423,0.074,0.1328,0.1423,0.074
5888499,Radio frequency,100,5,174,16518,31308,112210,0.2477,0.0956,0.0738,0.2477,0.0738
5770025,Petrol,46,1,2,19479,1231,919,0.1689,0.1781,0.0738,0.1781,0.0738
5628950,Starting,281,4,273,473779,34583,57231,0.0831,0.0738,0.1693,0.1693,0.0738
5822825,Electrical component,88,11,43,2621,605,24884,0.371,0.4101,0.0737,0.4101,0.0737
5863666,Metropolitan area,28,3,1,8224,25491,361,0.1893,0.0737,0.0855,0.1893,0.0737
5714209,Design for testing,49,6,4,4845,8646,1948,0.2713,0.1889,0.0734,0.2713,0.0734
5679209,Circuit boards,101,3,513,13200,4618,362048,0.266,0.1772,0.0733,0.266,0.0733
5744105,System (body part),14,1,15,1128,703,8135,0.2625,0.21,0.0728,0.2625,0.0728
5653864,Flow control,14,16,80,2962,6665,49194,0.2005,0.2847,0.0728,0.2847,0.0728
6275594,Attack,71,43,35,123610,30080,16108,0.0727,0.2668,0.0887,0.2668,0.0727
5880613,Phased array,15,3,16,1704,9755,8771,0.2417,0.1325,0.0724,0.2417,0.0724
5701068,Data center,270,8,38,97780,13971,22213,0.2048,0.1808,0.0724,0.2048,0.0724
5853375,Lead–acid battery,48,2,11,5338,2006,5884,0.2629,0.1973,0.0723,0.2629,0.0723
5600359,Operation method,2,2,124,291,2382,79342,0.2008,0.1873,0.0723,0.2008,0.0723
5580848,Power unit,44,6,55,6482,2431,33137,0.2433,0.2691,0.0722,0.2691,0.0722
5701343,Channel (communications),46,16,249,9448,12139,168336,0.2193,0.2441,0.0722,0.2441,0.0722
5604469,Control room,20,3,22,5032,1039,12409,0.1946,0.2667,0.0722,0.2667,0.0722
5818683,Disc brake,49,2,15,3678,1223,8226,0.2905,0.2264,0.0721,0.2905,0.0721
5815988,Decision-making,141,11,35,46017,105444,9116,0.2026,0.072,0.1292,0.2026,0.072
5651782,Network operation,76,8,17,12065,2697,9424,0.2455,0.2847,0.0719,0.2847,0.0719
5749092,Access (operation),46,1,47,7887,2359,28145,0.2317,0.1414,0.0719,0.2317,0.0719
6064729,Key,1683,11,172,2381275,105810,105729,0.113,0.0718,0.0772,0.113,0.0718
5867474,Motor drive,98,14,331,2267,8086,230093,0.3918,0.2595,0.0717,0.3918,0.0717
5753887,Smart,269,40,223,526925,129168,85811,0.0714,0.1571,0.1186,0.1571,0.0714
5645314,Error rate,23,9,33,2999,10379,19389,0.2401,0.2074,0.0713,0.2401,0.0713
5660633,Service center,37,2,6,7958,1697,3131,0.2128,0.2083,0.071,0.2128,0.071
6365990,Servo,3,2,61,4263,4637,31498,0.0709,0.1481,0.0839,0.1481,0.0709
5682085,Comparators (circuits),6,1,41,628,1313,24661,0.2331,0.1746,0.0708,0.2331,0.0708
5663715,Test bed,28,3,13,2622,2045,7207,0.2646,0.2259,0.0707,0.2646,0.0707
5817096,Design process (computing),36,2,1,1129,1576,462,0.3447,0.2122,0.0706,0.3447,0.0706
5845739,Integrated circuit,151,8,148,15274,19779,98256,0.2926,0.1572,0.0706,0.2926,0.0706
5817321,Development testing,31,1,2,4697,2319,970,0.2338,0.1423,0.0706,0.2338,0.0706
5690365,Digital data,23,3,13,3864,4191,7234,0.2224,0.1828,0.0705,0.2224,0.0705
5711932,Mobile robot,22,3,19,9004,26883,10489,0.1629,0.0705,0.0728,0.1629,0.0705
5696133,Digital control,35,4,22,1684,4517,12770,0.3141,0.1984,0.0702,0.3141,0.0702
5732244,Rapid transit,31,1,1,4740,2429,465,0.2332,0.1398,0.0702,0.2332,0.0702
6335880,Node (circuits),1,1,36,161,8331,13889,0.1863,0.0702,0.103,0.1863,0.0702
5817083,Design methods,3,6,53,968,22156,32762,0.1577,0.1293,0.0702,0.1577,0.0702
5899572,Simulation,76,49,248,74337,540740,114174,0.115,0.07,0.103,0.115,0.07
5651788,Autonomous Systems,55,3,3,5112,2898,1521,0.2777,0.2046,0.0698,0.2777,0.0698
5712846,Failure,45,18,109,60832,185107,31649,0.0878,0.0698,0.1324,0.1324,0.0698
6274693,On-demand,88,2,14,19225,8140,7923,0.2253,0.1151,0.0697,0.2253,0.0697
5590842,Time,1054,68,459,2015854,670202,335759,0.0821,0.0797,0.0697,0.0821,0.0697
5601043,Loading capacity,9,2,27,2233,4426,16036,0.1855,0.1509,0.0696,0.1855,0.0696
5679369,Stacks (fuel cell),50,2,22,1664,2193,12950,0.3489,0.1921,0.0693,0.3489,0.0693
6176137,Storage capacity (energy),61,3,5,3816,1773,2647,0.3085,0.2343,0.0693,0.3085,0.0693
5698187,Current transformer,5,1,40,1338,3295,24593,0.1749,0.1234,0.0692,0.1749,0.0692
6355107,Stopping down,54,2,117,97078,8594,72550,0.0691,0.1119,0.0743,0.1119,0.0691
5724169,Level sensor,10,1,60,3220,721,38082,0.1699,0.2086,0.069,0.2086,0.069
5589341,Consumption,119,10,98,114911,100305,48667,0.1197,0.0687,0.09,0.1197,0.0687
5587530,Current supply,18,1,15,1494,430,8695,0.2648,0.2385,0.0684,0.2648,0.0684
5679171,Design of systems,23,9,7,4335,5264,3851,0.2148,0.2511,0.0684,0.2511,0.0684
5744101,Base,527,358,2447,554587,2640064,2006036,0.128,0.1152,0.0683,0.128,0.0683
5624021,Potential (electric),125,13,26,9718,7386,15766,0.3081,0.2594,0.068,0.3081,0.068
5624227,Electric supply,61,1,13,6690,2551,7527,0.2682,0.1371,0.0679,0.2682,0.0679
5664356,Command,34,1,84,60287,7948,32588,0.0678,0.0728,0.1092,0.1092,0.0678
5652945,Life cycle,112,8,21,17789,47064,12595,0.2526,0.1022,0.0677,0.2526,0.0677
6263268,Data-driven,96,10,4,21474,30683,2140,0.225,0.1461,0.0677,0.225,0.0677
5585808,Transmitting power,30,1,42,763,1477,26498,0.354,0.1682,0.0676,0.354,0.0676
5698183,Test bench,25,15,22,1303,6115,13295,0.3019,0.2848,0.0676,0.3019,0.0676
5592570,Operating voltage,34,1,15,1128,1560,8834,0.3398,0.1653,0.0674,0.3398,0.0674
5886402,Prototype,44,7,4,29820,27063,2161,0.1356,0.1275,0.0671,0.1356,0.0671
5728872,Data analysis,119,15,114,69897,159366,46393,0.158,0.0669,0.1064,0.158,0.0669
5635986,Decoupling,2,3,30,2962,12193,6310,0.0669,0.1181,0.1428,0.1428,0.0669
5898268,Sharing,1070,14,143,2465770,94492,70715,0.0669,0.0977,0.0929,0.0977,0.0669
6268522,Light intensity,7,3,52,939,17849,33814,0.2208,0.0957,0.0666,0.2208,0.0666
6228576,Return on investment,39,1,1,8606,6657,496,0.2122,0.0838,0.0666,0.2122,0.0666
5649188,Verification,22,11,62,14494,41541,40926,0.1313,0.1327,0.0664,0.1327,0.0664
5599229,Test cycle,36,4,2,1353,782,1044,0.3316,0.3065,0.0663,0.3316,0.0663
6242187,Computational resource,40,8,24,2861,4989,14861,0.2915,0.2453,0.0663,0.2915,0.0663
6327950,Positive control,4,2,32,375,10412,20276,0.2339,0.1008,0.066,0.2339,0.066
5627834,Continued working,21,2,18,11608,1360,10967,0.1437,0.2204,0.066,0.2204,0.066
5661661,Mechanical control,10,4,26,694,2663,16333,0.2678,0.231,0.0657,0.2678,0.0657
5792550,Architectural design,24,6,6,10565,7972,3414,0.1591,0.1937,0.0657,0.1937,0.0657
6077345,Broadcasting (networking),12,3,17,7195,4272,10366,0.1321,0.1817,0.0657,0.1817,0.0657
5908672,Synchronism,14,21,147,10527,63741,104204,0.1189,0.1541,0.0657,0.1541,0.0657
5858121,Locomotive,13,1,42,12325,9043,13488,0.1039,0.0656,0.1163,0.1163,0.0656
5693283,Air conditioning,211,5,129,37707,15081,90821,0.2559,0.1408,0.0655,0.2559,0.0655
5704653,Reverse engineering,25,5,2,7024,5027,1060,0.1906,0.2083,0.0655,0.2083,0.0655
5683413,Measuring data,12,7,63,1910,11263,42269,0.2166,0.184,0.0654,0.2166,0.0654
5602223,Terminals (computer),1,1,59,878,645,39414,0.0933,0.2146,0.0654,0.2146,0.0654
5665111,Cost saving,143,2,17,21239,8755,10432,0.2642,0.1108,0.0653,0.2642,0.0653
5678885,Development tools,41,1,2,10513,3184,1070,0.203,0.1252,0.0649,0.203,0.0649
5770485,Hard disk,20,1,30,8307,1024,19267,0.161,0.1884,0.0649,0.1884,0.0649
5585930,Signals,130,27,1581,156960,307921,608094,0.1032,0.0649,0.1414,0.1414,0.0649
5867417,Motorcycle,127,1,35,46904,3935,22787,0.1918,0.1125,0.0646,0.1918,0.0646
5732903,Data integrity,32,5,12,9989,8930,7287,0.1852,0.1742,0.0645,0.1852,0.0645
5588880,Monitoring,136,34,1016,280632,262419,453120,0.0641,0.0929,0.1196,0.1196,0.0641
5787489,Adapter (computing),14,2,14,2131,5337,8695,0.2216,0.1401,0.0637,0.2216,0.0637
5614374,Road (highway),41,1,6,11491,1456,3532,0.1974,0.169,0.0636,0.1974,0.0636
5670969,Highway (road),41,1,6,11491,1456,3532,0.1974,0.169,0.0636,0.1974,0.0636
5911004,Test case,19,13,14,6127,13987,8711,0.1767,0.2172,0.0636,0.2172,0.0636
5880377,Petrol engine,137,3,1,10255,1880,524,0.3131,0.2308,0.0635,0.3131,0.0635
5714312,Non-volatile memory,20,2,25,3933,4570,16191,0.2102,0.149,0.0635,0.2102,0.0635
5822883,Electrical engineers,116,7,14,71266,4248,8730,0.1526,0.245,0.0634,0.245,0.0634
5656730,Performance analysis,13,16,11,5606,40825,6771,0.1541,0.1625,0.0633,0.1625,0.0633
5692788,Transport system,122,22,24,12083,22170,15633,0.2895,0.2292,0.063,0.2895,0.063
5714323,Volatile memory,24,2,28,4240,1603,18422,0.2197,0.2113,0.063,0.2197,0.063
5886956,Public service,28,2,3,37718,19800,1658,0.0852,0.063,0.0646,0.0852,0.063
5729359,Backup,15,2,42,25849,5638,28361,0.066,0.137,0.063,0.137,0.063
5845033,Information security,26,3,16,13111,15786,10223,0.1513,0.1028,0.0624,0.1513,0.0624
6423832,Europeanism,97,5,4,97466,53004,1452,0.1152,0.0624,0.0925,0.1152,0.0624
5682401,Air pressure,25,2,113,3403,2370,82635,0.2387,0.1876,0.0622,0.2387,0.0622
5862049,Mechanical connections,32,1,67,316,440,47349,0.4197,0.2374,0.0621,0.4197,0.0621
5688850,Brake pad,22,1,24,3246,1238,15898,0.2321,0.1778,0.0619,0.2321,0.0619
5713474,Data stream,35,7,33,3724,7773,22380,0.26,0.2066,0.0617,0.26,0.0617
5706769,Heating system,38,3,51,4325,7976,35658,0.257,0.1439,0.0616,0.257,0.0616
5711510,User experience,183,3,175,45482,10474,133138,0.2285,0.1286,0.0616,0.2285,0.0616
5899212,Single point,25,1,15,3516,5241,9686,0.2368,0.0965,0.0615,0.2368,0.0615
5656948,Wheel hubs,7,1,32,1350,259,21708,0.1976,0.266,0.0615,0.266,0.0615
5747615,Drive (device),104,2,703,10956,1369,572956,0.2817,0.22,0.0613,0.2817,0.0613
5593249,Reference value,1,6,39,489,9169,27047,0.1257,0.1854,0.0609,0.1854,0.0609
5656643,System utility,23,3,20,1659,2906,13307,0.2801,0.2045,0.0608,0.2801,0.0608
5713201,Upgrade,79,7,62,165222,19584,13714,0.0608,0.1484,0.1467,0.1484,0.0608
5885399,Process capability,34,1,15,2370,2585,9814,0.2895,0.1363,0.0607,0.2895,0.0607
5593923,Image data,24,5,163,3433,10731,124701,0.2352,0.1613,0.0607,0.2352,0.0607
5745406,Reaction (force),1,2,51,1587,4313,10935,0.0606,0.1524,0.147,0.1524,0.0606
5692116,Test equipment,55,4,45,15935,1960,31749,0.1992,0.2495,0.0605,0.2495,0.0605
5604941,Data bases,22,2,74,6909,20120,53852,0.1804,0.0621,0.0605,0.1804,0.0605
5822867,Electrical connector,15,1,54,831,272,38596,0.288,0.2632,0.0604,0.288,0.0604
5749096,Acceleration (rate),29,3,13,6675,4536,8472,0.2049,0.1782,0.0604,0.2049,0.0604
5593492,Failure mode,28,9,4,992,10265,2421,0.3314,0.2081,0.0603,0.3314,0.0603
5662371,Loop,19,20,139,36525,62578,64099,0.0602,0.1517,0.0982,0.1517,0.0602
5636793,Load,100,44,280,56958,222592,224354,0.1581,0.1251,0.0601,0.1581,0.0601
6261074,Energy system,160,25,12,12781,14662,7834,0.3123,0.269,0.06,0.3123,0.06
5690536,Control engineering,21,8,22,2058,90943,3751,0.2569,0.06,0.1552,0.2569,0.06
5657483,Automated control,12,4,16,3992,2023,10621,0.1697,0.2476,0.06,0.2476,0.06
5625284,Node,27,15,175,20630,68334,136271,0.1231,0.1231,0.0599,0.1231,0.0599
5885078,Printed circuit board,54,2,98,8095,9103,73476,0.2437,0.1085,0.0598,0.2437,0.0598
5831922,Freighting,17,1,16,32719,5785,6358,0.0597,0.0911,0.0956,0.0956,0.0597
5697245,System software,32,4,6,6180,11751,3777,0.2179,0.1404,0.0595,0.2179,0.0595
5700612,Quality of service,30,10,16,8000,43035,10699,0.196,0.1234,0.0595,0.196,0.0595
5832289,Fuel efficiency,250,14,7,18247,12190,4453,0.3318,0.2337,0.0594,0.3318,0.0594
5873413,Software system,33,3,9,5687,5357,5826,0.226,0.1692,0.0593,0.226,0.0593
6093247,Operation,574,56,730,368318,296927,609220,0.1695,0.1241,0.0593,0.1695,0.0593
